posted_by,under_construction,rera_approved,num_of_rooms,bhk_or_rk,ready_to_move,resale,longitude,latitude,price,avg_price_per_unit_area,avg_price_per_room,area_per_room,neighborhood
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.239813,72.962722,180.0,0.1801800000001802,90.0,499.5004995,2
Dealer,No,Yes,1.0,BHK,Yes,Yes,19.249861,72.96386600000001,64.0,0.1066699999974966,64.0,599.9812506,2
Owner,No,No,4.0,BHK,Yes,Yes,11.09,76.99778,90.0,0.035637597387666704,22.5,631.355693125,1
Owner,No,No,3.0,BHK,Yes,Yes,22.54111,84.09013437499999,55.0,0.05139999997626254,18.333333333333332,356.679637,3
Dealer,No,No,4.0,BHK,Yes,Yes,12.9958935,77.761394,193.0,0.07642284773132971,48.25,631.355693125,1
Dealer,No,No,3.0,BHK,Yes,Yes,12.973237,77.64685899999999,31.5,0.019819999995041852,10.5,529.7679113333334,1
Dealer,Yes,Yes,2.0,BHK,No,Yes,21.15389,79.08306,37.3,0.03598000001250136,18.65,518.343524,4
Dealer,No,No,1.0,BHK,Yes,Yes,18.96,72.82,75.0,0.13635999998953482,75.0,550.0146671,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.147866,72.932609,180.0,0.1521300000207911,90.0,591.59929,2
Owner,No,No,3.0,BHK,Yes,Yes,12.96991,77.59796,85.0,0.0485700000028342,28.333333333333332,583.3504906666667,1
Dealer,No,No,3.0,BHK,Yes,Yes,18.9147285,72.8202265,193.0,0.12866666666666668,64.33333333333333,500.0,2
Dealer,No,No,3.0,BHK,Yes,Yes,28.406152,77.355951,37.0,0.02283000000041341,12.333333333333334,540.2248503333334,0
Dealer,No,No,2.0,BHK,Yes,Yes,28.431862,77.351104,45.0,0.03533999999868064,22.5,636.672326,0
Dealer,No,No,4.0,BHK,Yes,Yes,21.17,72.83,150.0,0.05939599564611117,37.5,631.355693125,2
Owner,No,No,3.0,BHK,Yes,Yes,22.54111,84.09013437499999,47.3,0.0435299999897479,15.766666666666666,362.2023126666666,3
Owner,No,No,4.0,BHK,Yes,Yes,12.919423,77.522774,120.0,0.056720000008432366,30.0,528.91396325,1
Dealer,Yes,No,2.0,BHK,No,Yes,12.952357,77.72250600000001,56.9,0.05499999997583479,28.45,517.2727275000001,1
Owner,No,No,3.0,BHK,Yes,Yes,30.327966,78.046144,68.0,0.050380000003571054,22.666666666666668,449.91398699999996,0
Dealer,No,No,1.0,BHK,Yes,Yes,30.73528,76.79111,25.0,0.06577999999667943,25.0,380.0547279,0
Dealer,No,No,3.0,BHK,Yes,Yes,13.0519,77.5416,120.0,0.061880000011324036,40.0,646.412411,1
Dealer,Yes,No,3.0,BHK,No,Yes,12.919423,77.522774,65.0,0.051579999988001696,21.666666666666668,420.0594546666667,1
Owner,No,Yes,3.0,BHK,Yes,Yes,28.506454,77.40956800000001,80.0,0.05014999999777459,26.666666666666668,531.738119,0
Owner,No,No,3.0,BHK,Yes,Yes,23.386124,84.09013437499999,50.0,0.03221000000601683,16.666666666666668,517.4376486666666,3
Dealer,No,No,3.0,BHK,Yes,Yes,22.494831,84.09013437499999,75.0,0.05280999999682436,25.0,473.39519033333335,3
Dealer,No,No,3.0,BHK,Yes,Yes,24.104891,78.820348,193.0,0.193,64.33333333333333,333.3333333333333,4
Owner,Yes,Yes,2.0,BHK,No,Yes,20.26444,84.09013437499999,31.0,0.027500000006653227,15.5,563.6363635,3
Owner,No,No,2.0,BHK,Yes,Yes,22.7,84.09013437499999,20.0,0.026839999998609688,10.0,372.57824145,3
Dealer,No,No,2.0,BHK,Yes,Yes,24.69028,78.41889,130.0,0.11739000000751297,65.0,553.709856,4
Owner,No,No,3.0,BHK,Yes,Yes,27.888142,78.093762,45.0,0.0375,15.0,400.0,0
Owner,No,No,2.0,BHK,Yes,Yes,22.56972,84.09013437499999,30.0,0.03,15.0,500.0,3
Owner,No,No,3.0,BHK,Yes,Yes,26.91667,75.86667,28.9,0.026879999988094674,9.633333333333333,358.38293666666664,0
Dealer,No,Yes,3.0,BHK,Yes,Yes,28.536585,77.383669,75.0,0.044109999993542294,25.0,566.764906,0
Owner,No,Yes,2.0,BHK,Yes,Yes,29.914435,78.055308,38.0,0.03453999998865634,19.0,550.086856,0
Dealer,No,No,3.0,BHK,Yes,Yes,30.65,76.82,48.9,0.03351999999830001,16.3,486.2768496666667,0
Dealer,No,No,2.0,BHK,Yes,Yes,13.042089,80.124264,46.2,0.042,23.1,550.0,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,24.69028,78.41889,160.0,0.1769700000021314,53.333333333333336,301.3693469666667,4
Dealer,No,No,3.0,BHK,Yes,Yes,22.43917,84.09013437499999,50.0,0.04503999999697331,16.666666666666668,370.0414446666667,3
Dealer,No,No,3.0,BHK,Yes,Yes,19.283359,72.864964,100.0,0.08628999999591848,33.333333333333336,386.294279,2
Dealer,Yes,Yes,2.0,BHK,No,Yes,19.1759,72.9522,150.0,0.12400000003637332,75.0,604.8387095,2
Builder,No,Yes,3.0,BHK,Yes,No,30.382066,78.123734,58.6,0.03020999999995876,19.533333333333335,646.585016,0
Dealer,No,No,2.0,BHK,Yes,Yes,19.066472,73.069363,86.0,0.07542999998556305,43.0,570.064961,2
Builder,Yes,Yes,2.0,BHK,No,No,12.80009,77.71181999999999,25.6,0.027999999999562503,12.8,457.14285715,1
Owner,No,No,2.0,BHK,Yes,Yes,11.100593,79.655702,75.0,0.09802999999489721,37.5,382.53595839999997,1
Owner,No,No,2.0,BHK,Yes,Yes,5.8013360000000045,67.617599375,24.5,0.02342000000244715,12.25,523.057216,1
Dealer,No,No,3.0,BHK,Yes,Yes,12.95619,77.70194000000001,130.0,0.07571000000829899,43.333333333333336,572.3594416666666,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.1849,72.8347,150.0,0.15043000000314097,75.0,498.5707638,2
Owner,Yes,Yes,2.0,BHK,No,Yes,15.366381,75.151669,31.0,0.029810000002981,15.5,519.959745,1
Dealer,No,No,3.0,BHK,Yes,Yes,9.967,76.2998,110.0,0.07857000000046428,36.666666666666664,466.67515166666664,1
Dealer,No,No,4.0,BHK,Yes,Yes,19.1026,72.8243,193.0,0.07642284773132971,48.25,631.355693125,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.0232,72.8521,193.0,0.1063333500265674,64.33333333333333,605.015579,2
Owner,No,No,1.0,BHK,Yes,Yes,18.49667,73.94167,29.5,0.03881000000214706,29.5,760.1133727999999,2
Dealer,No,No,2.0,BHK,Yes,Yes,18.097689000000003,74.735239,75.0,0.07142000000828472,37.5,525.0630075,2
Dealer,No,No,2.0,BHK,Yes,Yes,19.18,72.96333,190.0,0.18571000001619586,95.0,511.5502665,2
Dealer,Yes,Yes,2.0,BHK,No,Yes,18.996305,72.827789,193.0,0.1811973076645009,96.5,532.5686195,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,28.66667,77.41667,32.5,0.029550000007046537,16.25,549.9153975,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,13.011583,80.123114,67.6,0.0505000000145673,33.8,669.3069305,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.161955,72.839616,130.0,0.2,65.0,325.0,2
Owner,No,No,1.0,BHK,Yes,Yes,26.157856,84.09013437499999,42.0,0.03852999999099132,42.0,1090.059694,3
Dealer,Yes,Yes,2.0,BHK,No,Yes,20.26796,84.09013437499999,30.6,0.024,15.3,637.5,3
Dealer,No,No,1.0,BHK,Yes,Yes,28.162032,76.811066,10.0,0.015380000000415261,10.0,650.1950585,0
Dealer,Yes,Yes,2.0,BHK,No,No,22.3,73.2,27.0,0.032150000000214334,13.5,419.9066874,2
Dealer,No,No,1.0,BHK,Yes,Yes,24.69028,78.41889,66.0,0.11,66.0,600.0,4
Owner,No,Yes,2.0,BHK,Yes,Yes,13.0306,77.6485,90.0,0.07305000001241851,45.0,616.0164269999999,1
Owner,No,No,2.0,BHK,Yes,Yes,28.6221,77.3674,68.0,0.08,34.0,425.0,0
Dealer,No,No,2.0,BHK,Yes,Yes,28.431862,77.351104,42.9,0.03368999999182487,21.45,636.6874445000001,0
Owner,No,No,3.0,BHK,Yes,Yes,22.55,72.9,34.7,0.021060000004345526,11.566666666666668,549.224438,2
Dealer,Yes,No,3.0,BHK,No,No,12.905368,77.580403,66.0,0.047500000007196966,22.0,463.15789466666666,1
Dealer,No,No,3.0,BHK,Yes,Yes,18.996305,72.827789,193.0,0.0965,64.33333333333333,666.6666666666666,2
Dealer,No,No,1.0,BHK,Yes,Yes,19.05871,72.89969,99.0,0.13636000000305776,99.0,726.0193605000001,2
Dealer,No,No,2.0,BHK,Yes,Yes,30.676005,76.86433199999999,100.0,0.11235000000388731,50.0,445.0378282,0
Owner,No,No,2.0,BHK,Yes,Yes,12.86561,80.085466,35.0,0.041710000000004764,17.5,419.5636538,1
Owner,No,No,1.0,BHK,Yes,Yes,30.382066,78.123734,27.5,0.03818999999832797,27.5,720.0837916,0
Owner,No,No,3.0,BHK,Yes,Yes,23.35556,84.09013437499999,47.0,0.037300000008967875,15.666666666666666,420.017873,3
Dealer,No,Yes,2.0,BHK,Yes,Yes,12.852171,80.216826,29.9,0.03224000000134567,14.95,463.7096774,1
Builder,Yes,Yes,3.0,BHK,No,No,23.968546,84.09013437499999,28.2,0.024999999999999998,9.4,376.0,3
Owner,No,No,2.0,BHK,Yes,Yes,12.96991,77.59796,100.0,0.06417999998785714,50.0,779.058897,1
Owner,No,No,1.0,BHK,Yes,Yes,13.0511,80.2125,40.0,0.07546999999548877,40.0,530.0119253,1
Owner,No,No,2.0,BHK,Yes,Yes,22.3,73.2,25.0,0.03821999999795141,12.5,327.0538985,2
Owner,No,No,3.0,BHK,Yes,Yes,12.874232,77.505488,40.0,0.03137000000412516,13.333333333333334,425.03453399999995,1
Owner,No,No,3.0,BHK,Yes,Yes,27.4,82.96,68.0,0.037769999990529726,22.666666666666668,600.123555,3
Owner,No,No,3.0,BHK,Yes,Yes,12.96991,77.59796,88.0,0.06026999998412433,29.333333333333332,486.6987446666667,1
Dealer,No,Yes,2.0,BHK,Yes,No,24.69028,78.41889,193.0,0.07642284773132971,96.5,1262.71138625,4
Dealer,Yes,Yes,3.0,BHK,No,No,12.968,80.1502,86.8,0.06149000000739581,28.933333333333334,470.5372146666666,1
Dealer,Yes,Yes,3.0,BHK,No,Yes,30.756258000000003,76.655851,60.5,0.042600000012815206,20.166666666666668,473.395931,0
Owner,No,No,3.0,BHK,Yes,Yes,11.003881,76.99155999999999,75.0,0.05934000001196295,25.0,421.3009773333333,1
Dealer,Yes,Yes,2.0,BHK,No,Yes,28.6396,77.0884,150.0,0.22976000000117636,75.0,326.4275766,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,12.90015,80.22791,47.1,0.05499999999766454,23.55,428.1818182,1
Owner,No,No,3.0,BHK,Yes,Yes,13.34222,77.10167,95.0,0.07246999998315645,31.666666666666668,436.96242133333334,1
Dealer,No,No,3.0,BHK,Yes,Yes,19.1758,72.8643,193.0,0.16082689998928892,64.33333333333333,400.0160006666667,2
Dealer,No,No,2.0,BHK,Yes,Yes,19.05871,72.89969,193.0,0.2718267142926769,96.5,355.00557865,2
Dealer,No,No,3.0,BHK,Yes,Yes,12.96991,77.59796,96.0,0.0506400000041778,32.0,631.9115323333333,1
Dealer,No,No,4.0,BHK,Yes,Yes,28.431862,77.351104,98.0,0.04116999999620648,24.5,595.09351475,0
Dealer,No,No,2.0,BHK,Yes,Yes,18.475864,73.89000899999999,72.0,0.07578000000363744,36.0,475.0593824,2
Dealer,No,No,3.0,BHK,Yes,Yes,26.724219,84.09013437499999,39.2,0.028,13.066666666666668,466.6666666666667,3
Dealer,No,No,2.0,BHK,Yes,Yes,26.832353,75.841749,54.0,0.03868999999044214,27.0,697.854743,0
Dealer,Yes,Yes,3.0,BHK,No,Yes,12.9255,77.6765,130.0,0.06899000001731119,43.333333333333336,628.110354,1
Owner,No,No,2.0,BHK,Yes,Yes,12.923545,77.711773,28.0,0.040990000001425865,14.0,341.5467187,1
Dealer,No,Yes,4.0,BHK,Yes,No,28.479440000000004,76.971432,170.0,0.06731546173225933,42.5,631.355693125,0
Owner,No,No,3.0,BHK,Yes,Yes,39.538208,67.617599375,130.0,0.09215000001492123,43.333333333333336,470.2477843333333,0
Owner,No,No,3.0,BHK,Yes,Yes,22.403867,84.09013437499999,57.0,0.045960000010546606,19.0,413.402959,3
Dealer,No,Yes,2.0,BHK,Yes,No,19.161955,72.839616,193.0,0.24981552382351108,96.5,386.28504155,2
Dealer,No,No,3.0,BHK,Yes,Yes,12.86,77.786,130.0,0.07027000001564858,43.333333333333336,616.6690383333333,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,26.900926,75.775927,28.5,0.0285,14.25,500.0,0
Owner,No,No,2.0,BHK,Yes,Yes,13.0511,80.2125,55.0,0.0964900000063964,27.5,285.0036273,1
Dealer,No,No,3.0,BHK,Yes,Yes,19.0705,72.8309,193.0,0.1392357142717907,64.33333333333333,462.04620466666665,2
Owner,No,No,2.0,BHK,Yes,Yes,12.96991,77.59796,87.0,0.04702000000239964,43.5,925.138239,1
Owner,No,No,2.0,BHK,Yes,Yes,26.850391,75.814198,36.0,0.030400000008106665,18.0,592.105263,0
Dealer,No,No,3.0,BHK,Yes,Yes,35.0,84.09013437499999,100.0,0.07190999999249978,33.333333333333336,463.542391,0
Dealer,Yes,Yes,2.0,BHK,No,Yes,18.96,72.82,140.0,0.15045999999309173,70.0,465.2399309,2
Owner,No,No,2.0,BHK,Yes,Yes,13.064,77.58,78.0,0.06705999998939077,39.0,581.5687445,1
Dealer,Yes,No,3.0,BHK,No,Yes,23.399528,84.09013437499999,35.4,0.03029999999178305,11.799999999999999,389.438944,3
Dealer,No,Yes,3.0,BHK,Yes,Yes,18.651598,73.735448,78.0,0.06446999997406322,26.0,403.28835133333337,2
Dealer,No,Yes,4.0,BHK,Yes,No,18.5853,73.7413,170.0,0.06999999998764705,42.5,607.14285725,2
Builder,Yes,Yes,2.0,BHK,No,No,12.905538,77.694263,42.0,0.043990000000481796,21.0,477.381223,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,12.957468,77.516563,56.3,0.04600000001797513,18.766666666666666,407.97101433333336,1
Dealer,No,No,2.0,BHK,Yes,Yes,12.30306,76.64333,65.0,0.050539999994961546,32.5,643.055006,1
Owner,No,No,1.0,BHK,Yes,Yes,26.882832,81.033767,20.0,0.02856999999796296,20.0,700.0350017999999,4
Dealer,No,No,3.0,BHK,Yes,Yes,22.312358,73.145436,60.0,0.03060999999804096,20.0,653.381248,2
Owner,No,No,3.0,BHK,Yes,Yes,12.9223,77.5532,90.0,0.06379000000856204,30.0,470.2931493333333,1
Owner,No,No,1.0,BHK,Yes,Yes,19.980678,79.297436,41.0,0.05125,41.0,800.0,4
Dealer,No,No,1.0,BHK,Yes,Yes,18.49667,73.94167,29.5,0.045729999996786494,29.5,645.0907501,2
Owner,No,No,3.0,BHK,Yes,Yes,22.323406,73.24039499999999,35.0,0.025,11.666666666666666,466.6666666666667,2
Owner,Yes,Yes,4.0,BHK,No,Yes,26.86056,80.91583,51.0,0.029820000007262044,12.75,427.56539225000006,4
Owner,No,No,2.0,BHK,Yes,Yes,28.506454,77.40956800000001,43.0,0.04114000000074626,21.5,522.6057365,0
Owner,No,No,3.0,BHK,Yes,Yes,22.288976,73.128222,49.5,0.028279999996594973,16.5,583.4512023333333,2
Owner,No,No,2.0,BHK,Yes,Yes,28.368269,77.37273,32.0,0.032679999998754074,16.0,489.59608325,0
Dealer,No,No,2.0,BHK,Yes,Yes,28.509982,77.05185,68.0,0.058869999994398695,34.0,577.5437405,0
Dealer,Yes,No,1.0,BHK,No,Yes,12.96991,77.59796,17.0,0.027859999998823326,17.0,610.1938263,1
Owner,No,No,2.0,BHK,Yes,Yes,22.54111,84.09013437499999,36.0,0.04971999999695051,18.0,362.0273532,3
Dealer,No,No,3.0,BHK,Yes,Yes,16.701663,74.451048,193.0,0.15790909093780164,64.33333333333333,407.40740733333337,2
Owner,No,No,3.0,BHK,Yes,Yes,30.357436,78.092506,60.0,0.0375,20.0,533.3333333333334,0
Dealer,No,No,2.0,BHK,Yes,Yes,28.559513,77.353622,100.0,0.0856000000047936,50.0,584.1121495,0
Dealer,No,No,2.0,BHK,Yes,Yes,18.510418,73.781944,85.0,0.085,42.5,500.0,2
Owner,No,No,3.0,BHK,Yes,Yes,22.318485,73.162544,60.0,0.03156999999841098,20.0,633.5128286666667,2
Dealer,Yes,Yes,3.0,BHK,No,Yes,26.91868,75.750399,57.1,0.033999999994045536,19.033333333333335,559.8039216666666,0
Owner,No,No,2.0,BHK,Yes,Yes,30.697795000000003,76.714722,37.0,0.06165999999774358,18.5,300.03243595,0
Dealer,No,No,3.0,BHK,Yes,Yes,13.019578,77.017574,150.0,0.06965999999367486,50.0,717.7720356666667,1
Owner,No,No,3.0,BHK,Yes,Yes,13.08,80.2408,89.9,0.0949000000011612,29.96666666666667,315.770987,1
Builder,No,Yes,2.0,BHK,Yes,No,24.69028,78.41889,23.2,0.02250000000242457,11.6,515.5555555,4
Dealer,No,No,2.0,BHK,Yes,Yes,19.213466,72.835096,150.0,0.1722199999948472,75.0,435.4894902,2
Owner,No,No,1.0,BHK,Yes,Yes,19.737778,72.79534,21.0,0.03565999999898793,21.0,588.8951206,2
Owner,No,No,1.0,BHK,Yes,Yes,15.40194,74.04333000000001,35.0,0.013859065650759273,35.0,2525.4227725,2
Owner,No,No,2.0,BHK,Yes,Yes,28.2102,76.8606,25.0,0.029060000000783456,12.5,430.14452855,0
Dealer,No,No,3.0,BHK,Yes,Yes,30.73528,76.79111,57.7,0.03347000000572529,19.233333333333334,574.6439596666667,0
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.12,72.91,193.0,0.08906467501243343,64.33333333333333,722.3215413333334,2
Owner,No,No,2.0,BHK,Yes,Yes,18.65367,72.88305600000001,32.0,0.036740000000971315,16.0,435.49265105,2
Dealer,No,No,3.0,BHK,Yes,Yes,12.87004,77.673275,65.0,0.04730000000553046,21.666666666666668,458.0690626666667,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,26.532207,75.520538,47.0,0.02999999999361702,15.666666666666666,522.2222223333333,0
Owner,No,No,3.0,BHK,Yes,Yes,9.930471,76.271273,70.0,0.05447000001330624,23.333333333333332,428.3703566666666,1
Dealer,No,No,3.0,BHK,Yes,Yes,13.0318,77.6583,70.0,0.04501000000994721,23.333333333333332,518.4033176666667,1
Dealer,No,No,4.0,BHK,Yes,Yes,19.124896,72.89350300000001,193.0,0.07642284773132971,48.25,631.355693125,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,21.490368,73.338475,38.5,0.036109999996510926,12.833333333333334,355.3955506666667,2
Dealer,No,No,3.0,BHK,Yes,Yes,22.491565,84.09013437499999,180.0,0.0821599999833489,60.0,730.2823760000001,3
Dealer,Yes,No,2.0,BHK,No,Yes,20.257483,84.09013437499999,47.5,0.03862000001159413,23.75,614.9663385,3
Dealer,No,No,2.0,BHK,Yes,Yes,18.539812,73.737678,70.0,0.05846999999063645,35.0,598.5975715,2
Dealer,No,Yes,4.0,BHK,Yes,Yes,28.378021,77.063066,110.0,0.07295999998047324,27.5,376.91885975,0
Owner,No,No,2.0,BHK,Yes,Yes,30.65,76.82,29.8,0.031119999998629886,14.9,478.7917738,0
Owner,No,No,3.0,BHK,Yes,Yes,12.95619,77.70194000000001,75.0,0.04917999999143612,25.0,508.3367223333333,1
Builder,Yes,Yes,3.0,BHK,No,No,12.905368,77.580403,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,1
Dealer,Yes,Yes,3.0,BHK,No,Yes,12.896796,77.5724,95.0,0.06290999999049728,31.666666666666668,503.364595,1
Dealer,No,No,4.5,BHK,Yes,Yes,22.12703,84.09013437499999,193.0,0.07642284773132971,42.888888888888886,561.2050605555555,3
Dealer,Yes,Yes,3.0,BHK,No,Yes,12.91,77.64,110.0,0.0759100000053689,36.666666666666664,483.0281473333334,1
Owner,No,No,2.0,BHK,Yes,Yes,23.35556,84.09013437499999,35.0,0.029160000010264323,17.5,600.137174,3
Owner,No,No,3.0,BHK,Yes,Yes,22.69995,84.09013437499999,20.0,0.01176000000075264,6.666666666666667,566.893424,3
Dealer,No,No,4.0,BHK,Yes,Yes,28.522931,77.357078,193.0,0.07642284773132971,48.25,631.355693125,0
Owner,No,No,3.0,BHK,Yes,Yes,12.808137,77.58308000000001,65.0,0.04849999998433077,21.666666666666668,446.7353953333333,1
Owner,No,No,1.0,BHK,Yes,Yes,19.811319,72.76894,18.0,0.029040000002052157,18.0,619.8347107000001,2
Dealer,Yes,Yes,1.0,BHK,No,No,19.05871,72.89969,94.6,0.215,94.6,440.0,2
Dealer,Yes,Yes,3.0,BHK,No,Yes,30.662283,76.822397,71.5,0.03971999999855563,23.833333333333332,600.0335683333334,0
Dealer,Yes,Yes,3.0,BHK,No,No,28.50437,76.996356,160.0,0.16584999999986005,53.333333333333336,321.5757210333333,0
Dealer,No,No,2.0,BHK,Yes,Yes,19.980678,79.297436,28.0,0.02665999999089751,14.0,525.131283,4
Owner,Yes,Yes,3.0,BHK,No,Yes,30.657375,76.85385500000001,59.9,0.0332899999978381,19.966666666666665,599.7797136666667,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.5823,73.983,54.0,0.051369999990591685,27.0,525.5985985,2
Dealer,No,No,2.0,BHK,Yes,Yes,23.182972,72.611485,34.0,0.03147999999770382,17.0,540.025413,2
Dealer,Yes,No,2.0,BHK,No,Yes,22.471691,84.09013437499999,25.2,0.032,12.6,393.75,3
Dealer,No,Yes,2.0,BHK,Yes,Yes,26.900926,75.775927,31.0,0.029429999997389274,15.5,526.6734625,0
Dealer,Yes,No,2.0,BHK,No,Yes,24.69028,78.41889,34.5,0.03650999999904756,17.25,472.473295,4
Dealer,No,Yes,2.0,BHK,Yes,Yes,28.5041,77.381557,33.2,0.039049999998147476,16.6,425.09603075,0
Owner,No,No,2.0,BHK,Yes,Yes,16.45,80.6,34.0,0.02655999999850014,17.0,640.060241,1
Owner,No,No,2.0,BHK,Yes,Yes,11.0,76.96667,36.0,0.03913000000152281,18.0,460.00511115,1
Dealer,Yes,No,4.0,BHK,No,Yes,26.4725,80.33111,140.0,0.07567000001664739,35.0,462.53469,4
Owner,No,No,3.0,BHK,Yes,Yes,15.40194,74.04333000000001,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,2
Owner,No,No,2.0,BHK,Yes,Yes,17.322142000000003,76.866709,29.9,0.025419999994524923,14.95,588.119591,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.049989,73.077321,81.0,0.07362999999627304,40.5,550.047535,2
Owner,No,No,3.0,BHK,Yes,Yes,22.54111,84.09013437499999,50.0,0.03872000000148685,16.666666666666668,430.4407713333333,3
Owner,No,No,2.0,BHK,Yes,Yes,18.50128,73.75016,72.0,0.0553800000154141,36.0,650.054171,2
Owner,No,No,2.0,BHK,Yes,Yes,16.570399,80.54779,37.5,0.03409000000358172,18.75,550.014667,1
Dealer,No,Yes,1.0,BHK,Yes,No,12.55,77.417,41.0,0.057580000000789264,41.0,712.0527961,1
Dealer,No,No,2.0,BHK,Yes,Yes,23.62582,84.09013437499999,26.1,0.024,13.05,543.75,3
Dealer,No,No,3.0,BHK,Yes,Yes,18.58584,73.471734,193.0,0.13972395833624424,64.33333333333333,460.4316546666667,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,28.394375,77.35722700000001,20.1,0.02370000000063672,10.05,424.0506329,0
Dealer,Yes,No,1.0,BHK,No,Yes,18.573994,73.753171,38.0,0.05067000000275084,38.0,749.9506611,2
Dealer,No,No,3.0,BHK,Yes,Yes,12.96991,77.59796,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,1
Owner,Yes,No,2.0,BHK,No,No,25.357774,82.95631800000001,48.0,0.04,24.0,600.0,3
Dealer,No,No,3.0,BHK,Yes,Yes,12.876691,77.59908,97.0,0.057730000014480115,32.333333333333336,560.0785263333333,1
Dealer,Yes,Yes,3.0,BHK,No,Yes,13.23,77.7,72.0,0.05429999999298626,24.0,441.9889503333333,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.139348,72.820458,193.0,0.14232849332484676,64.33333333333333,452.0060026666667,2
Owner,No,No,4.0,BHK,Yes,Yes,30.4571,78.055,130.0,0.051476529559963013,32.5,631.355693125,0
Dealer,Yes,Yes,2.0,BHK,No,Yes,18.5993,73.7625,71.0,0.0660400000224722,35.5,537.552998,2
Owner,No,No,3.0,BHK,Yes,Yes,37.8658648,67.617599375,60.0,0.04443999998358683,20.0,450.04500466666667,0
Dealer,No,No,4.0,BHK,Yes,Yes,28.474616,76.990309,190.0,0.07523492781840747,47.5,631.355693125,0
Dealer,No,Yes,3.0,BHK,Yes,Yes,13.055985,77.622157,100.0,0.05477000000393796,33.333333333333336,608.6056843333333,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.0167,72.8167,193.0,0.11168645097144629,64.33333333333333,576.0173483333333,2
Dealer,Yes,Yes,3.0,BHK,No,Yes,24.69028,78.41889,98.0,0.098,32.666666666666664,333.3333333333333,4
Owner,No,No,3.0,BHK,Yes,Yes,21.64219,69.60929,29.0,0.022209999999655367,9.666666666666666,435.2393816666666,2
Dealer,No,No,3.0,BHK,Yes,Yes,26.724219,84.09013437499999,56.0,0.032,18.666666666666668,583.3333333333334,3
Owner,No,No,1.0,BHK,Yes,Yes,28.78333,76.13333,17.0,0.030350000000901572,17.0,560.1317957,0
Dealer,No,No,2.0,BHK,Yes,Yes,12.96991,77.59796,100.0,0.09544999996501759,50.0,523.8344685,1
Dealer,No,No,2.0,BHK,Yes,Yes,13.11389,77.59833,70.0,0.06085999998349825,35.0,575.0903715,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.897996,73.000365,76.8,0.07610999998329147,38.4,504.532913,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,28.49543,76.983016,69.0,0.04659000001274135,34.5,740.5022535,0
Dealer,Yes,Yes,4.0,BHK,No,Yes,12.8706,77.6279,150.0,0.061330000000404776,37.5,611.44627425,1
Owner,No,No,2.0,BHK,Yes,Yes,12.96991,77.59796,193.0,0.12371300003934073,96.5,780.031201,1
Owner,No,No,2.0,BHK,Yes,Yes,12.973432,77.68242,55.0,0.06469999999640032,27.5,425.0386399,1
Dealer,No,No,3.0,BHK,Yes,Yes,28.456809000000003,77.099182,170.0,0.12680999996984907,56.666666666666664,446.86276066666665,0
Owner,No,Yes,2.0,BHK,Yes,Yes,28.577673,77.389781,55.0,0.044,27.5,625.0,0
Owner,No,No,1.0,BHK,Yes,Yes,19.81967,84.09013437499999,17.0,0.034,17.0,500.0,3
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.5823,73.983,43.0,0.044329999999602056,21.5,484.9988721,2
Owner,No,No,3.0,BHK,Yes,Yes,22.7,84.09013437499999,42.0,0.024700000004351904,14.0,566.8016193333334,3
Dealer,No,Yes,4.0,BHK,Yes,Yes,19.139348,72.820458,193.0,0.07642284773132971,48.25,631.355693125,2
Dealer,Yes,No,3.0,BHK,No,Yes,30.660437,76.861517,58.7,0.03262000000674628,19.566666666666666,599.8365010000001,0
Dealer,Yes,No,3.0,BHK,No,Yes,18.5853,73.7413,83.0,0.061479999995644546,27.666666666666668,450.0108436666667,2
Dealer,No,No,4.0,BHK,Yes,Yes,19.049886,72.904025,193.0,0.07944076271496124,48.25,607.370805,2
Dealer,No,No,3.0,BHK,Yes,Yes,28.6423,77.3445,95.0,0.05459999999770105,31.666666666666668,579.97558,0
Dealer,No,No,3.0,BHK,Yes,Yes,30.690115,76.759652,120.0,0.08927999996714496,40.0,448.02867399999997,0
